,GOOG_70rsi,GOOG_14rsi,GOOG,GOOG_ao,GOOG_ah,GOOG_al,GOOG_vol,GOOG_100ema,GOOG_25ema,GOOG_5ema,QQQ_70rsi,QQQ_14rsi,QQQ,QQQ_ao,QQQ_ah,QQQ_al,QQQ_vol,QQQ_100ema,QQQ_25ema,QQQ_5ema,^TNX_70rsi,^TNX_14rsi,^TNX,^TNX_ao,^TNX_ah,^TNX_al,^TNX_vol,^TNX_100ema,^TNX_25ema,^TNX_5ema,^VIX_70rsi,^VIX_14rsi,^VIX,^VIX_ao,^VIX_ah,^VIX_al,^VIX_vol,^VIX_100ema,^VIX_25ema,^VIX_5ema,DGS10_70rsi,DGS10_14rsi,DGS10,DGS10_100ema,DGS10_25ema,DGS10_5ema
2015-03-30,0.017676347613726193,-0.01878652803086652,0.006729401466243463,-0.000742713258337302,0.0026085538829412336,-0.006992373602883961,-0.3261210368827625,-0.019739741557138868,0.010086435363774404,0.003146164612765512,0.09235352685738092,0.024409919764402446,0.01146768924980318,-0.005340579031200221,0.0008432493207157776,-0.005340579031200221,-0.10787984257093951,-0.015556030467824167,0.0011438411329773857,-0.006008262646199247,-0.06772108929634257,-0.07378141147931061,-0.41144100246189963,0.0010188487009679115,0.005603667855323513,-0.011207335710647026,0.0,0.035353611559899356,0.02285942973658961,-0.003906391464848391,-0.016626149186381126,-0.05531328568615635,-0.2010659802196083,0.017229496898690577,0.017229496898690577,-0.02963473466574773,0.0,0.09246762078809634,0.01382444575986419,0.027684780230009975,-0.06670928797508367,-0.07720278895364516,-0.490009156891239,0.03891640096461657,0.025352374061428096,-0.0017893413289487015
2015-03-31,0.007281262021782737,-0.06900055856638687,-0.00730032788073107,0.0036496350364962904,0.012244525547445262,-0.0023357664233576436,0.24260864532005588,-0.012317310865283537,0.016428692290020086,0.004968519735704113,0.06754366090988696,-0.08301791180451616,-0.010587399497939158,0.007859848484848442,0.009943181818181879,-0.00028409090909087276,0.007986523874989378,-0.0047801751078658805,0.010631304938291342,0.001970004289570726,-0.07768257477566066,-0.11899937933732233,-0.4192857542823555,0.002585315408479838,0.0175801447776629,-0.0031023784901758056,0.0,0.049217270217325026,0.034923045237609696,0.008817028284085815,-0.004653018220549683,0.02429737782850708,-0.17088533980034815,-0.02092871157619347,0.029431000654022377,-0.06278613472858074,0.0,0.03609038266503073,-0.033721226991741626,-0.01097269534652312,-0.07316670935626178,-0.10650273606581137,-0.49232794423965687,0.047973225274535514,0.032849786377935786,0.007231152587091616
2015-04-01,-0.006614393982802369,-0.13346582919221717,-0.009927007299270173,0.01113240931878523,0.01581391919787678,-0.005639929224417473,0.24866586329154305,-0.0023856551436101103,0.024543233132921616,0.008518157207327626,0.05570272445950181,-0.1308017276808522,-0.005208901199825128,0.005235602094240788,0.005425987624940509,-0.006473108043788645,0.08708311982291894,0.0005488421754133999,0.01435111149109436,0.004613679464381626,-0.09988852846364964,-0.2131494057625652,-0.437139327390979,0.012847965738757905,0.015524625267665959,-0.008565310492505307,0.0,0.08377977444646634,0.0653395346079102,0.028233049514395647,-0.007389874610651219,0.005447360148381648,-0.17785010297402357,0.013898080741231,0.10258107213765721,-0.0019854401058900795,0.0,0.04766668433115462,-0.019491109308274246,-0.0005645801248975735,-0.09539060909394564,-0.20200495957439613,-0.5004436999591199,0.08467989778346063,0.06543290090606768,0.028334642775679875
2015-04-02,-0.024261245383725906,-0.20962955651927828,-0.012957092303155362,0.009934083991559817,0.009934083991559817,-0.0031432412749984318,-0.11420065446476059,0.010460453500924283,0.034622127735334685,0.012650797371926537,0.05705329926714128,-0.1227815851585855,0.0006664942010067069,0.00028538812785372514,0.0032343987823439946,-0.0032343987823439946,-0.41913340455167847,3.7638639691639497e-06,0.012221821683491063,0.002639331511017584,-0.08542756013298984,-0.1414921131147733,-0.4274010147862753,-0.024684873949579744,0.002626050420168058,-0.02573529411764708,0.0,0.06126826793210949,0.041012551014497634,0.0031263690310250336,-0.014112424282925105,-0.04101103112175352,-0.1948750796207857,0.042944785276073594,0.05725971370143146,-0.02726653033401505,0.0,0.07773466937567197,0.009777561152624514,0.015713791889176543,-0.07668261353894251,-0.1106845919898322,-0.4946467315880749,0.05460532472553514,0.034099302896274386,-0.0013329383886254709
2015-04-06,-0.021028675763320306,-0.18984397460384897,0.002306126640897828,-0.008467392620606695,0.003064655854983167,-0.013404376216780034,-0.2302527521769811,0.007949955556838306,0.029276839532407894,0.005790437650373681,0.07356444511147614,-0.02647989773017585,0.008181070949649528,-0.013964899037554379,0.002736365351953207,-0.015474617852424988,0.2655213224801871,-0.007804531307813334,0.0034531145571450317,-0.003445078973355664,-0.08542756013298984,-0.1414921131147733,-0.4274010147862753,-0.030987394957983194,0.003676470588235281,-0.03203781512605042,0.0,0.05939093769784143,0.03723880751663211,0.0009160062129118796,-0.01300513453662802,-0.03283456503721794,-0.1921665606088008,0.06852103120759834,0.06919945725915877,-0.04748982360922671,0.0,0.07151918430143112,0.005741030051972906,0.00612834148945085,-0.07277489425084241,-0.08229539998017728,-0.4946467315880749,0.050256480458744424,0.0245970049557378,-0.011502764612953964
2015-04-07,-0.020354131821905666,-0.18553208477233768,0.000475068232839316,0.001973855722319673,0.010558265986369442,-0.0018993706007224276,-0.01672887161661941,0.00726296870434906,0.02580513203841739,0.0021289153889614276,0.06958842770500112,-0.04494051778731403,-0.0016981036048732147,0.0011342155009452792,0.008506616257089039,0.0,-0.2060769955916906,-0.00586538897221256,0.004384517441899494,-0.00161100445801321,-0.08919340954806515,-0.15909375714178212,-0.4303766103043792,0.010565240359218242,0.018489170628631868,-0.0031695721077654726,0.0,0.06348606380214328,0.03872462484587724,0.002618777586668841,-0.012364333933586096,-0.027866427343643068,-0.19061883545909517,-0.01420838971583216,0.002029769959404737,-0.05209742895805136,0.0,0.06770290224253617,0.0042025504427083415,0.0031937612631389722,-0.08213787343883026,-0.12264653089560838,-0.4981249126107019,0.06479845116159022,0.03625398278401537,0.0014543995586651093
2015-04-08,-0.008191244529491541,-0.10771702430056579,0.008547167703251335,-0.0059637008179317386,0.004135817285500609,-0.0059637008179317386,-0.1031187621468764,-0.0012977689889420718,0.01508428432736686,-0.004839004229184485,0.08562355563841692,0.045991452781826044,0.007939270171461918,-0.0075018754688671585,0.00140660165041262,-0.007595648912228081,0.324252477978908,-0.013280274101774237,-0.003478923899803088,-0.0058237048842941785,-0.08836678865013851,-0.15445918633012184,-0.42983559293745116,-0.0015831134564644467,0.0158311345646438,-0.0073878627968337884,0.0,0.06036825713497729,0.03329340021718741,2.220446049250313e-16,-0.024879838017320993,-0.11912845627886341,-0.22157333845320815,0.043633762517882646,0.05650929899856938,-0.01645207439198859,0.0,0.12648623382627755,0.057027199778003856,0.03566367661317127,-0.07116465413776311,-0.0718904715821111,-0.4946467315880749,0.04648093636278672,0.017266643735916798,-0.008145734597156284
2015-04-09,-0.010355354819944295,-0.11897828596578193,-0.001532468012038258,0.00046229520322493833,0.0021635415510929956,-0.00978216650024033,0.32400543809401067,0.0001929822607600329,0.014637400542674595,-0.0023741378304005245,0.09819960428737474,0.11234177132146683,0.0062825177926856424,-0.0067095331283199,0.0003727518404621488,-0.010064299692479795,-0.11197718973363732,-0.018897969680521154,-0.009054348361482778,-0.006955763673149429,-0.06259592200621313,-0.01657188078004623,-0.4127935458792196,-0.039836567926455624,0.003575076608784533,-0.04085801838610836,0.0,0.02509566949893438,-0.0009704417035782953,-0.01912678088193276,-0.03862947877285279,-0.20818624782788986,-0.2560102230341589,0.0802139037433156,0.11459129106187937,0.0,0.0,0.19907221756516114,0.11793308511469691,0.06291840303549279,-0.05310862159461081,0.008562764289927003,-0.48884976321703,0.018928241176786598,-0.008749002719623755,-0.020930064714797747
2015-04-10,-0.012383510866557116,-0.12994878982249788,-0.0014238692259328782,0.0042221440343697125,0.0042221440343697125,-0.004999907409122151,-0.09401387083084574,0.0015562759816218907,0.014060420520888961,-0.00021502147011320805,0.10638844239547908,0.15395891438044573,0.0041003334783239,-0.004454756380510405,9.280742459405467e-05,-0.006682134570765608,-0.2604617859084707,-0.022293682321357755,-0.012164875127964492,-0.006106728635838943,-0.06509126013292572,-0.03042882821003417,-0.41468710666346753,-0.0046130189646336195,0.0025627883136851715,-0.01640184520758592,0.0,0.027574802217312122,0.0014205833579965521,-0.009187170997495442,-0.04644589493292898,-0.2546872935048647,-0.27574371869290587,0.049284578696343395,0.054054054054053946,-0.005564387917329161,0.0,0.24248054744581937,0.1493010592270867,0.0622744294336155,-0.056336092863509324,-0.0074824666602208365,-0.490009156891239,0.02307986897762193,-0.005125482219077715,-0.007786052809749311
2015-04-13,-0.014618441395081306,-0.1424932151700567,-0.0015555267495046977,-0.0014095739748131164,0.009069495706363506,-0.0034497468330952907,0.1692423815891505,0.003024873148033569,0.013801215663167277,0.001120556811606388,0.10016939486144168,0.11928093580269775,-0.0025057951928778898,0.0032564197990323507,0.008373650911797537,-0.0011164867882397234,0.038673177382982184,-0.01930418293989633,-0.008903239018275722,-0.00170113890593393,-0.06939948148979554,-0.05501096362553156,-0.41793321086503543,0.017019082001031416,0.017019082001031416,-0.003094378545642096,0.0,0.032653292885630014,0.005165431040126123,-0.0011243397559204116,-0.023924134521345765,-0.07361868800696826,-0.2231210636029138,-0.05523672883787656,0.026542324246771942,-0.08823529411764697,0.0,0.11900174753490544,0.03322767365078394,-0.03047590553965196,-0.06281744123276155,-0.04036489250412728,-0.49232794423965687,0.03232220739272362,0.003124674296051122,0.0021498021204868767
2015-04-14,-0.0377096157674815,-0.26222982644354886,-0.01628428881428858,0.011048473764588396,0.013537019928731686,-0.004331718169648724,0.6091833545434888,0.019204354136400648,0.02735899370931638,0.01116338518316451,0.09301459350390644,0.07918944329011608,-0.0028836438140146243,0.0018661938975459424,0.004758794438742164,-0.005691891387515247,0.33969861452403033,-0.016000982457664792,-0.005606766375123251,0.0014368634180370599,-0.08191780304436434,-0.12471543892260172,-0.4274010147862753,0.007352941176470562,0.011029411764705843,-0.02573529411764708,0.0,0.04990372480208927,0.019986215949715724,0.01178362340196748,-0.028136872672280475,-0.10134612007392263,-0.23356820836342693,0.049012435991221626,0.07827359180687643,-0.002194586686174005,0.0,0.1382367894827219,0.04828672657783417,-0.011655924864008349,-0.0756981800358173,-0.1042812484956076,-0.49696551893649293,0.05229983569027907,0.020859292928764095,0.015764529807932304
2015-04-15,-0.03173133348698897,-0.2176026982433342,0.004034766869661921,-0.00719208307513175,0.004131222654122801,-0.017482583140855823,-0.11316099555118761,0.01479489769415454,0.020935919118900248,0.0038713525517954928,0.10576787453774188,0.15006074058060406,0.006251445749665336,-0.003616468842729925,0.0021327893175073775,-0.004812685459940735,-0.11611702030805525,-0.021538951004084317,-0.010614756059123542,-0.002627244251287575,-0.08334744886990578,-0.13259015438135507,-0.4284830495201312,0.007368421052631691,0.0094736842105263,-0.014736842105263048,0.0,0.0503937561496266,0.01900063655384665,0.009408830132202617,-0.041044388714215216,-0.1823636616670835,-0.26568350521981915,0.05763239875389403,0.05763239875389403,-0.0007788161993769194,0.0,0.20737386488536824,0.10351728532463378,0.030333229983316556,-0.07196151020331641,-0.08482802980673157,-0.49580612526228385,0.04513371041401726,0.013061899995281179,0.006699585618223036
2015-04-16,-0.02816516090069186,-0.1906974770679561,0.0023848421685162937,-0.007306107156238251,0.003353315848632521,-0.007849381790932863,-0.44087421126207965,0.012116850499688914,0.01669180910830237,0.00032761617944498944,0.10224779216841412,0.12910883206072568,-0.0013908393128522494,-0.0013000278577397495,0.0017643235212183583,-0.002692914848175243,-0.23242289310129466,-0.019629998786162894,-0.008211388607139769,-0.0006470097659598828,-0.09124342991600613,-0.17647453832914622,-0.4344342405563391,0.0015974440894568342,0.025559105431310014,-0.0037273695420659836,0.0,0.060676574288677454,0.027078870801233057,0.012002281341954246,-0.04476598658887042,-0.20469116919550173,-0.2749698561180531,0.05317460317460321,0.059523809523809534,-0.007936507936507908,0.0,0.22547514295463267,0.11088179284129529,0.03133980290378413,-0.07522048829337763,-0.10186675995588815,-0.49696551893649293,0.048914061471131864,0.015713111174042727,0.006136193564480141
2015-04-17,-0.05364174262739354,-0.3157107827990106,-0.01826526789059573,0.008796870527621348,0.011048564068314226,-0.00580097318958106,0.6865235027772871,0.030270810541332294,0.0321465337800082,0.011086276181996757,0.06376643511746863,-0.07432082887529604,-0.015600829886709239,0.006131497028582178,0.008867088010565016,-0.004339213281765897,1.9175983805948724,-0.003925484609372032,0.006980304503417356,0.009297449708535188,-0.10123950751893986,-0.22987751856029107,-0.4420084836933309,0.00432432432432428,0.03297297297297286,-0.002702702702702786,0.0,0.07439817841737106,0.037746095760840426,0.015452798770334342,-0.023114750084091754,-0.04025968408705666,-0.22505572004004584,0.005759539236861011,0.0813534917206622,-0.011519078473722133,0.0,0.10952015252658587,0.005793601252270575,-0.03819447998662495,-0.08499976782750977,-0.1528249074586678,-0.5004436999591199,0.06371054194336545,0.027873902192812938,0.012418582254099642
2015-04-20,-0.02205553887204019,-0.10257208196695487,0.021620074420379814,-0.018267398856886663,0.001326160857708647,-0.020322014270237942,-0.235815353822139,0.008287716146408997,0.009242921301900298,-0.007231785936161805,0.09413084227201977,0.09235039325477644,0.01499877203608157,-0.009851301115241573,0.0017657992565056624,-0.010223048327137385,-0.3868909580215878,-0.018150130368346118,-0.007012872317494923,-0.003688331404742118,-0.08183746269968069,-0.10577145431604862,-0.42983559293745116,-0.0073878627968337884,0.003693931398416783,-0.022163588390501365,0.0,0.04722987379116317,0.010718120857997171,-0.006947692230739322,-0.0324185945808631,-0.1007174902697932,-0.24788466599820416,0.02781954887218041,0.02781954887218041,-0.03533834586466167,0.0,0.1556893183955348,0.044092546449815195,0.000548765278124419,-0.07348346780510781,-0.08644087330599107,-0.49696551893649293,0.0453336538305773,0.009482812279908215,-0.003442254926415589
2015-04-21,-0.02574290442452707,-0.12164193559008168,-0.0026336433934774704,0.006629585931793747,0.010150382980317119,-0.0005524654943163121,0.10092161542462756,0.010702602057454103,0.01052937244456631,-0.0027345910321920908,0.10267285383217996,0.13420159092018466,0.004275333398885234,0.001480658893207476,0.0032389413288911317,-0.0012030353507310743,-0.2170617922998576,-0.021772968238901402,-0.010197107912903403,-0.004870159669284058,-0.07288843169431417,-0.05240065416955403,-0.42415491058470733,-0.024530271398747305,0.0015657620041753528,-0.02661795407098122,0.0,0.034406633454607816,-0.0014742649916402728,-0.011571302773352832,-0.03321021663541799,-0.10585801919603725,-0.24981932243533625,-0.037735849056603765,0.019622641509434047,-0.044528301886792465,0.0,0.15702844950922756,0.042195904621499025,0.0012805150675134769,-0.06583226211360724,-0.04330820391569489,-0.4946467315880749,0.033197743312345596,-0.0018300204865056013,-0.008688783570300118
2015-04-22,-0.010946658880963156,-0.03133816343557342,0.010103563870629401,-0.009205269159103802,0.003179664976407537,-0.014118454108071554,-0.14480535591938076,0.0005714486501398053,0.00013329125696781574,-0.007832538552553614,0.11354873511401835,0.18603907001499678,0.005459880723491751,-0.0028531983433042196,0.001656695812241038,-0.009295904279797651,-0.06357507021121457,-0.026422113402651104,-0.01415014875517795,-0.006472419487137393,-0.04940429946404962,0.07571382420652398,-0.4090064243107237,-0.033975659229208865,0.004563894523326617,-0.04107505070993911,0.0,0.0044797494079724665,-0.028059767846066674,-0.02458110225623167,-0.04179954976520975,-0.1615986727518299,-0.2707136119563625,0.020456333595594067,0.08575924468922103,-0.011014948859166096,0.0,0.20221549553450568,0.0770319647273301,0.028697036702823864,-0.03952436210675074,0.09249281826350568,-0.48653097586861194,-0.00347293765171941,-0.03373730968075772,-0.027007073281097416
2015-04-23,0.009565219501042464,0.08137905727857486,0.014155534749195797,-0.010968921389396757,0.007239488117001924,-0.012376599634369212,1.5898926716420079,-0.013091679464229289,-0.013037736563428104,-0.013234185605240034,0.12105958808960907,0.22094868543811785,0.0037738587013076853,-0.007152026407482137,0.00449293966623876,-0.007335411699981753,0.3702081220227579,-0.029368267554486294,-0.016330202304576713,-0.006170122789519117,-0.05873539451915704,0.01623687058889175,-0.4157691413973235,0.01078582434514641,0.02157164869029282,-0.0015408320493066618,0.0,0.016576598257031616,-0.014406054456449158,-0.006246090108247504,-0.045463948762038624,-0.18490597664968944,-0.27961303156717,0.03846153846153855,0.03846153846153855,-0.028846153846153966,0.0,0.22003052047434113,0.0879930457415532,0.03128417790740068,-0.04972247795334539,0.030580073812304674,-0.490009156891239,0.011198899274079022,-0.017612772581074743,-0.0065286778218393016
2015-04-24,0.05554996956616009,0.28143398173966716,0.033016453382084,0.0018405125119458354,0.01075991930060538,-0.013821541075283994,0.14101628145465658,-0.04362320358196259,-0.04100238348009644,-0.02617932785060073,0.14750861102455062,0.33226671279434783,0.013570193509361608,-0.0029853446716122667,0.0013569748507327173,-0.004613714492491483,0.08820481235832554,-0.04137996080387374,-0.026936422448499364,-0.010912307932661514,-0.06985065507968997,-0.05153350455126457,-0.4238844019012433,0.020344287949921602,0.021909233176838905,-0.005216484089723528,0.0,0.031394376296324245,0.000563278885743923,0.007970589907710268,-0.0485134145752005,-0.20457796010334137,-0.2869647260282719,-0.006509357200976229,0.05939788445890981,-0.010577705451586539,0.0,0.23389907037094515,0.0950089560205758,0.024903690049707272,-0.059849457612491365,-0.028698816645853213,-0.49348733791386595,0.02591833571909774,-0.00216231212064133,0.007514181175257262
2015-04-27,0.02953145210714041,0.1382069910272189,-0.017148621385339506,0.014440823234960432,0.019050362821182443,-0.003907124979743215,-0.5040497299878202,-0.026282743333663983,-0.022511082841984886,-0.004305912108293453,0.1409199961070962,0.29458298998569943,-0.0025326314406629215,0.006257935788137159,0.008162524941048188,-0.002176673317612954,-0.04022967319184666,-0.0380039958091799,-0.02239509343673629,-0.004381029811789006,-0.06686840192450731,-0.03420296086522299,-0.4219908411169954,0.004677754677754775,0.012993762993763092,-0.008835758835758822,0.0,0.026620971360347356,-0.00287782982444984,0.0036308638204374244,-0.03387570241177912,-0.08175526213779548,-0.25484942917187964,-0.05945121951219512,0.021341463414634276,-0.06021341463414631,0.0,0.1525083059008423,0.02384822516921381,-0.027316206218934047,-0.056043717978559754,-0.007887769697242959,-0.49232794423965687,0.01967843531154334,-0.006619851646500474,0.0025895343724045006
2015-04-28,0.025060857641597493,0.1148038208811623,-0.003043016367466832,0.001733853489380266,0.004226267880364176,-0.005985406733130971,-0.3764384684286689,-0.022737509980790382,-0.018136789046296453,0.0009550916881173599,0.13572127324992891,0.264317940288487,-0.001995313224665048,0.0027262813522355156,0.0046346782988002655,-0.00845147219193032,0.18641858275541195,-0.0352130568333866,-0.01868025736445389,-0.0006840223286288527,-0.046159071178001054,0.08008945039205116,-0.4087359156272597,-0.022807906741003636,0.008109477952356725,-0.023821591485048255,0.0,0.000612208689190652,-0.025161858686027605,-0.012735915907403972,-0.04544032597547286,-0.16060081507258772,-0.2823215505791549,0.06849315068493156,0.14665592264302973,0.0,0.0,0.21400999151323963,0.07511523003270293,0.015466811278169734,-0.03345525050739426,0.10863177311745773,-0.485371582194403,-0.011145212611304744,-0.032898123276720925,-0.016303317535544815
2015-04-29,0.012915261162710863,0.05143279048221387,-0.008308047969946376,0.002531507248488385,0.008377649887083782,-0.003961171414001763,0.14895682869405188,-0.01416198022094306,-0.009611005080476742,0.007121606602962238,0.11949111897290052,0.17179303233319673,-0.006270325299046996,0.0007315957933242689,0.006584362139917754,-0.005486968449931462,-0.07030026902941332,-0.02841941007437243,-0.011371448426749642,0.004071336127237535,-0.020725420555411204,0.20048695011867124,-0.39196437725249206,-0.004422604422604559,0.022604422604422414,-0.019656019656019708,0.0,-0.029665496986379436,-0.049714202164596544,-0.026978119869114914,-0.028205960845536282,-0.029234102229887638,-0.24440228441136647,0.0037341299477220424,0.07094846900672147,-0.058252427184466105,0.0,0.12288549560149131,-0.003503157239655441,-0.03666880214066515,-0.011505872036171497,0.20732077489998546,-0.4784152201491491,-0.039441623644549395,-0.0556098869458872,-0.028251967054709448
2015-04-30,-0.017234125406944828,-0.0906434532513235,-0.021381219494427058,0.019596531060408706,0.02093646480812894,-0.004261733725388184,0.25258683247249225,0.007231062296650048,0.010622280816252827,0.018508231790192786,0.0804419205737365,-0.02062542561859388,-0.015730143101332087,0.010220198829322902,0.014308278361051752,-0.005295921211557975,0.31550872460881724,-0.01255359855435978,0.0043301487982390086,0.012740264231478005,-0.016278354333707057,0.21999241798594696,-0.3889887817343882,-0.0058651026392961825,0.03128054740957964,-0.00782013685239491,0.0,-0.03451121581328376,-0.04986555111913871,-0.01902683770899627,-0.008246733365906636,0.10054336347668028,-0.19951825506990262,-0.0453608247422681,0.05085910652920944,-0.14158075601374576,0.0,0.03316489811111123,-0.07730381241708528,-0.06845491115779867,-0.015042957388233873,0.18379618953607832,-0.4795746138233581,-0.03446079509778399,-0.046845156657550846,-0.013455091896890536
2015-05-01,-0.015771038676991082,-0.08312509216228775,0.0010421706926712051,0.0009853132552517518,0.003048893846439915,-0.01078267335936034,-0.15174010163547078,0.0061328492978043325,0.008447894548200496,0.009079366925440535,0.10654276377969993,0.1093935357331759,0.0131934639829998,-0.009170105456212774,0.0006419073819350363,-0.009353507565337038,-0.2639337665732562,-0.024786422501559047,-0.0076394175830084565,-0.0009889393693331971,0.011910382467592627,0.3330889026635549,-0.3697826652084446,-0.02361832782239004,0.003306565895134783,-0.02786962683042049,0.0,-0.06584535806923852,-0.07481934940721491,-0.029841925106394385,-0.03844624145353578,-0.09536646602627698,-0.27110054324378896,0.10078740157480315,0.10078740157480315,-0.0015748031496062298,0.0,0.18022602051564918,0.04977679208137875,0.04646042467440403,0.010110921635636743,0.28833081939463057,-0.47145885810389515,-0.06523276632755548,-0.07132858081156457,-0.026155772154162427
2015-05-04,-0.008205296545109774,-0.04329276123211628,0.005354155047406573,-0.004160656829024778,0.0060838048744407125,-0.010577314249787362,-0.2642992383834704,0.0008382951423973051,0.002672444138831942,0.0011063534873010372,0.109793348056686,0.12462237169208762,0.0016512496135829315,0.0015563489883732018,0.006225395953492585,-0.0005492996429553587,-0.28611494205781,-0.025723208351013493,-0.008153425930614078,-0.0022339208994570647,0.018909369243174722,0.3584843786889064,-0.3649135089060928,-0.007494145199062996,0.003278688524590123,-0.022482435597189543,0.0,-0.0724384030444537,-0.07521088341095061,-0.020351399047692675,-0.035851689997834765,-0.07860105815564594,-0.26529657393239275,0.021011673151750898,0.025680933852139987,-0.05836575875486383,0.0,0.1628250417465087,0.032558771039748136,0.02176775407085052,0.0241301257005712,0.34032316783125,-0.4668212834070592,-0.08099483711867628,-0.080603069585228,-0.024311040898718717
2015-05-05,-0.03351220451345583,-0.15874620173875784,-0.01845482451274089,0.01396006028636032,0.01684250188394887,-0.0007712886209495506,0.07733722914373967,0.019251634984158272,0.019387815599216207,0.011106904716836175,0.07072652972589126,-0.04857219335270315,-0.01629630192363023,0.012563983248022437,0.014425314099581144,-0.0004653327128897322,1.0689763131162193,-0.009303431076361668,0.0077215940099046865,0.00831166799115568,0.034709374320138126,0.4132880188067503,-0.35382265288406894,-0.01562500000000011,0.011029411764705843,-0.027113970588235392,0.0,-0.08819759914676217,-0.08433278112530118,-0.021157129913576656,-0.01091137699735583,0.0705206021372524,-0.20880460596813652,-0.07686932215234099,0.006988120195667413,-0.09364081062194274,0.0,0.04308580530274764,-0.06735850350784212,-0.0482743317403066,0.03453373752838019,0.3770801136521101,-0.46334310238443227,-0.09171665020100517,-0.08465579333624396,-0.02073189205566006
2015-05-06,-0.04973061691759497,-0.2251405045054082,-0.012396382818387204,0.013391324253176018,0.015565983747281686,-0.005980313608790144,0.14725664713120007,0.0313998256456085,0.02916204197968697,0.013468170539448376,0.05506320804483778,-0.10993754402077613,-0.0068867651317695445,0.008715209446162664,0.01162027926155007,-0.006700402961296925,-0.10158400688949341,-0.002268592136232872,0.013703229768936342,0.008951855843710055,0.05871506860815529,0.4869647243132482,-0.33651009714237334,-0.018750000000000155,0.005357142857142616,-0.025892857142857273,0.0,-0.11188850692610408,-0.1003524134906455,-0.02812288422477993,0.0030984245209836558,0.14385975896789788,-0.17630237782431787,-0.08052805280528053,0.07986798679867979,-0.08316831683168313,0.0,-0.015148023508610442,-0.1100212625219179,-0.061489371685983674,0.05497531127365662,0.44382724092930514,-0.45638674033917837,-0.11355910345917286,-0.09864447641982266,-0.0269615587151133
2015-05-07,-0.032421807493502826,-0.1305138553530972,0.012361222387547248,-0.012643678160919603,0.0052006783493498965,-0.01686451856039206,-0.02527318278803116,0.018447519336640905,0.01505035426024337,9.64477748695014e-05,0.06703806234871167,-0.047038127157614865,0.005997476588456505,-0.006241266884024155,0.0027945971122498303,-0.006986492780624132,-0.31686979566689905,-0.007933715938983066,0.007328237776614177,0.0018260075481646432,0.03584806584609836,0.3296286396817027,-0.35165858341635703,0.011446886446886406,0.029761904761904656,0.0,0.0,-0.08734322176148157,-0.06959968757528945,0.0010589726229537355,0.0027627512578509085,0.14155021328429016,-0.1770762403991707,0.02313284864507592,0.055518836748182476,-0.021150033046926642,0.0,-0.014585911048469735,-0.1004562460536651,-0.03822793295389393,0.029184430592366653,0.2725127852532867,-0.4645024960586412,-0.08329661823759238,-0.06290601590946787,0.0058698204269753695
2015-05-08,-0.012761589112865296,-0.030993690097576375,0.014169964198228718,-0.0029170227787894687,0.00544387053621187,-0.0041247073687340485,-0.025881855883816886,0.004246896917857956,0.0008614134056412759,-0.009221197977324014,0.09149419982073397,0.07159693459405048,0.012482897493178305,-0.002116110037721941,0.002116110037722052,-0.0035881865857023687,0.11182232342208362,-0.019576475334427856,-0.00430451056493808,-0.007184408157119515,0.02224845590239653,0.2435924213933272,-0.3608558786541329,0.013023255813953583,0.023255813953488413,-0.022790697674418547,0.0,-0.07139898923483146,-0.04928847165097672,0.012035710349388662,-0.03444183288909599,-0.08441141258136042,-0.26490964264496636,0.038880248833592645,0.043545878693623585,-0.01244167962674958,0.0,0.15421927672508207,0.05214868168659503,0.08832265815600748,0.021942882750084464,0.22769146401162602,-0.4668212834070592,-0.07326987395511808,-0.04833193654763346,0.011058451816745807
2015-05-11,-0.019111715440022436,-0.06083011217806373,-0.004682100256400694,0.004984132910210937,0.011722979279447321,-0.0005600149337317006,-0.4047415518936915,0.008920052142984192,0.005117254702779794,-0.0035196894350042474,0.08247208243833683,0.03212517410208107,-0.003864084248297692,0.004525722730211568,0.006557679874388267,-0.0007388935069734259,-0.4017700218107894,-0.015253008791285994,-0.000153779128151732,-0.0026703678380501916,0.06754350041627276,0.3968730120734972,-0.3273128019045976,-0.04353562005277056,0.0017590149516271136,-0.04441512752858401,0.0,-0.11940323718391399,-0.09139444219244874,-0.02567661635550411,-0.017735108635204853,0.007828802630673693,-0.22660344518975153,-0.03610108303249093,0.0,-0.06137184115523464,0.0,0.06882528270802335,-0.022058007528733214,0.010669495440313481,0.06211174169397083,0.3708756160542572,-0.4529085593165514,-0.1193429629369519,-0.08895030269592696,-0.02544275380394101
2015-05-12,-0.035741116481983394,-0.13650284527978626,-0.01243233152884092,0.004838953576289162,0.007880122486012331,-0.007145017389989405,0.8283635646748163,0.021390165084275603,0.01622216882623695,0.005848382799068075,0.07198423165961017,-0.013529568851180045,-0.0045257452055267695,-0.0013917238819818323,0.00510298756726657,-0.009092596028947963,0.7184666775980336,-0.010321211442013811,0.004274919269827926,0.0013973508205398222,0.06190887912123074,0.3632831368576814,-0.3310999234730936,0.0331858407079646,0.0331858407079646,-0.011504424778761013,0.0,-0.11143263851296292,-0.07721580815431939,-0.011215031665478103,-0.017566700963835443,0.008745995504093003,-0.2262165139023251,0.06277056277056281,0.09163059163059173,-0.009379509379509265,0.0,0.06453534504974479,-0.0218107414806481,0.0049855357912231835,0.06211174169397083,0.3708756160542572,-0.4529085593165514,-0.11678943908792838,-0.08005107027898895,-0.014966325767024169
