Date,Open,High,Low,Close,Adj Close,Volume
2012-07-31,12.855,13.0,12.745,12.785,12.779429,5531200
2012-08-01,13.05,13.0575,12.525,12.66,12.654484,6288400
2012-08-02,12.3625,12.9075,12.2525,12.5275,12.522041,6909600
2012-08-03,13.14,13.51,13.0025,13.24,13.234231,8128400
2012-08-06,13.4575,13.7175,13.37,13.5375,13.531601,5317200
2012-08-07,13.74,14.045,13.66,13.8725,13.866456,5858400
2012-08-08,13.77,13.9525,13.7075,13.85,13.843966,3580400
2012-08-09,13.855,14.0375,13.7825,13.9675,13.961413,3229200
2012-08-10,13.8525,14.025,13.7325,14.025,14.018888,3889600
2012-08-13,14.015,14.11,13.7875,14.11,14.103851,2996000
2012-08-14,14.27,14.355,14.0125,14.13,14.123843,4590000
2012-08-15,14.095,14.295,14.085,14.23,14.223799,2985600
2012-08-16,14.4025,14.845,14.3425,14.74,14.733578,5792400
2012-08-17,14.8375,14.9425,14.7425,14.9425,14.935989,4733600
2012-08-20,14.915,15.01,14.735,15.0,14.993464,3829600
2012-08-21,15.145,15.3075,14.65,14.8275,14.821039,9092800
2012-08-22,14.715,15.0975,14.605,14.9875,14.98097,4739600
2012-08-23,14.82,14.945,14.525,14.655,14.648614,4568400
2012-08-24,14.53,15.02,14.4675,14.915,14.908502,4343200
2012-08-27,15.11,15.1625,14.885,14.9875,14.98097,3140800
2012-08-28,14.94,15.105,14.795,14.985,14.97847,3652400
2012-08-29,15.0025,15.1,14.7975,14.99,14.983469,3072400
2012-08-30,14.79,14.805,14.46,14.5325,14.526169,5178000
2012-08-31,14.85,15.005,14.3825,14.8425,14.836033,7034000
2012-09-04,14.7525,14.9375,14.3375,14.78,14.77356,6234400
2012-09-05,14.7475,14.94,14.6075,14.7125,14.706089,4201200
2012-09-06,14.9975,15.715,14.99,15.685,15.678166,6444000
2012-09-07,15.605,15.7175,15.5075,15.6175,15.610696,4569600
2012-09-10,15.5225,15.6125,15.0075,15.0425,15.035945,6275200
2012-09-11,15.035,15.215,14.895,14.9775,14.970975,5848000
2012-09-12,15.1225,15.2175,14.8225,15.1075,15.100918,6412000
2012-09-13,15.1475,15.9075,15.085,15.71,15.703156,9734000
2012-09-14,15.9,16.299999,15.865,16.112499,16.105478,11932400
2012-09-17,16.165001,16.165001,15.975,16.1425,16.135468,6346800
2012-09-18,16.02,16.2075,16.02,16.172501,16.165453,4197600
2012-09-19,16.190001,16.4025,16.045,16.280001,16.272907,5730000
2012-09-20,16.0425,16.272499,15.9175,16.2425,16.235424,6038400
2012-09-21,16.48,16.512501,16.200001,16.2425,16.235424,6044000
2012-09-24,15.835,16.040001,15.7375,15.9425,15.935555,5828000
2012-09-25,16.0875,16.1875,15.2625,15.3025,15.295833,6381200
2012-09-26,15.215,15.2475,14.68,14.9,14.893508,10200000
2012-09-27,15.0125,15.63,14.945,15.5325,15.525733,7635200
2012-09-28,15.365,15.5125,15.1,15.16,15.153395,6582400
2012-10-01,15.375,15.6425,14.93,15.095,15.088423,6520800
2012-10-02,15.28,15.41,14.855,15.1925,15.185881,6876800
2012-10-03,15.33,15.5675,15.145,15.48,15.473255,6659200
2012-10-04,15.5875,15.7825,15.4225,15.66,15.653176,6347600
2012-10-05,15.89,15.95,15.285,15.39,15.383295,4855600
2012-10-08,15.1375,15.2275,14.8725,14.9825,14.975972,4368400
2012-10-09,14.8475,14.8625,14.16,14.2125,14.206306,7591200
2012-10-10,14.26,14.37,13.975,14.04,14.033883,6492000
2012-10-11,14.38,14.3875,13.89,13.915,13.908937,5933200
2012-10-12,13.93,14.1325,13.82,13.9125,13.906439,4549200
2012-10-15,14.0575,14.2525,13.805,14.19,14.183816,4847200
2012-10-16,14.2675,14.85,14.2525,14.8075,14.801047,5947600
2012-10-17,14.575,14.9125,14.515,14.7625,14.756067,5558400
2012-10-18,14.6325,14.7725,14.1,14.2575,14.251287,7230000
2012-10-19,14.21,14.2325,13.1875,13.2275,13.221737,11888000
2012-10-22,13.2,13.5425,13.13,13.435,13.429146,8797200
2012-10-23,13.12,13.4,12.9325,13.0375,13.03182,11751600
2012-10-24,13.2775,13.3425,12.86,12.9075,12.901876,8627200
2012-10-25,13.19,13.245,12.7975,12.9075,12.901876,9734400
2012-10-26,12.925,13.185,12.615,13.0425,13.036817,8008000
2012-10-31,12.9875,13.045,12.65,12.79,12.784428,6175200
2012-11-01,13.0225,13.4075,12.9225,13.3325,13.326692,7655200
2012-11-02,13.5125,13.5325,12.845,12.845,12.839404,7642800
2012-11-05,12.9175,13.23,12.825,13.16,13.154265,6264800
2012-11-06,13.2175,13.4975,13.08,13.24,13.234231,7607600
2012-11-07,12.815,12.85,12.1275,12.29,12.284645,15988800
2012-11-08,12.375,12.4775,11.715,11.715,11.709895,12936400
2012-11-09,11.7325,12.2375,11.71,11.8425,11.83734,18191600
2012-11-12,12.0675,12.1025,11.7525,11.86,11.854833,6850800
2012-11-13,11.5825,11.9425,11.495,11.6025,11.597445,14405600
2012-11-14,11.7675,11.81,11.14,11.1875,11.182626,12289600
2012-11-15,11.2125,11.3325,10.9575,11.0875,11.082669,12933200
2012-11-16,11.1,11.315,10.695,11.2125,11.207615,15525600
2012-11-19,11.5875,12.05,11.58,12.02,12.014763,14399200
2012-11-20,12.0175,12.0825,11.6875,12.0225,12.017262,9102800
2012-11-21,12.055,12.16,11.9225,12.1075,12.102224,6698400
2012-11-23,12.3275,12.6625,12.295,12.6625,12.656982,5388400
2012-11-26,12.575,12.8375,12.45,12.825,12.819412,8206000
2012-11-27,12.8,12.95,12.63,12.68,12.674475,14991200
2012-11-28,12.505,13.045,12.2725,13.02,13.014328,11708400
2012-11-29,13.225,13.385,13.0575,13.245,13.239229,10382400
2012-11-30,13.25,13.285,13.0675,13.1975,13.19175,9519600
2012-12-03,13.4975,13.5275,13.0925,13.1325,13.126778,14034400
2012-12-04,13.1375,13.1625,12.825,13.0475,13.041815,14031200
2012-12-05,13.03,13.0325,12.435,12.645,12.63949,18192400
2012-12-06,12.53,12.99,12.425,12.8775,12.871889,12760400
2012-12-07,13.09,13.1225,12.5325,12.6575,12.651985,10031200
2012-12-10,12.5625,12.965,12.555,12.77,12.764437,8768400
2012-12-11,13.0575,13.485,13.005,13.2625,13.256721,14374000
2012-12-12,13.47,13.475,13.075,13.1725,13.16676,12551600
2012-12-13,13.11,13.3825,12.7025,12.875,12.86939,14104800
2012-12-14,12.63,12.7325,12.375,12.51,12.504549,11422000
2012-12-17,12.53,13.01,12.485,12.9975,12.991838,8050800
2012-12-18,13.1975,13.6575,13.0925,13.6,13.594075,19013600
2012-12-19,13.71,13.725,13.395,13.405,13.399159,15053600
2012-12-20,13.49,13.51,13.2175,13.415,13.409155,12149200
2012-12-21,12.7975,13.0425,12.625,12.9975,12.991838,14026000
2012-12-24,12.93,12.9525,12.8275,12.8875,12.881884,2184400
2012-12-26,12.9275,12.9775,12.455,12.5825,12.577018,6606800
2012-12-27,12.6025,12.655,12.0475,12.5125,12.507049,12839600
2012-12-28,12.255,12.525,12.15,12.15,12.144706,6845200
2012-12-31,12.0925,13.005,12.04,12.9425,12.936861,17627200
2013-01-02,13.875,14.17,13.73,14.15,14.143834,14780000
2013-01-03,14.1475,14.2425,13.8075,13.945,13.938924,12947200
2013-01-04,13.955,13.955,13.705,13.8075,13.801483,6342000
2013-01-07,13.6875,13.875,13.565,13.8225,13.816479,7617600
2013-01-08,13.805,13.91,13.515,13.7425,13.736513,7293200
2013-01-09,13.7875,13.9925,13.7575,13.8825,13.876451,6416400
2013-01-10,14.1575,14.2,13.75,14.1275,14.121345,9814800
2013-01-11,14.1125,14.2075,14.0325,14.18,14.173821,4419200
2013-01-14,13.955,14.115,13.82,13.9975,13.991402,6140400
2013-01-15,13.805,13.8525,13.61,13.79,13.783991,9035200
2013-01-16,13.87,14.1,13.7825,13.945,13.938924,6342400
2013-01-17,14.1325,14.32,14.06,14.16,14.153831,9609200
2013-01-18,14.0225,14.105,13.8725,14.08,14.073866,8585200
2013-01-22,14.1175,14.155,13.8525,14.1375,14.131341,10523600
2013-01-23,14.365,14.5125,14.305,14.3675,14.36124,9378400
2013-01-24,13.805,14.19,13.7325,13.795,13.788989,10255200
2013-01-25,13.9375,14.125,13.85,14.0,13.9939,7100400
2013-01-28,14.0175,14.24,13.96,14.1,14.093857,10399600
2013-01-29,14.0425,14.195,13.765,14.1,14.093857,8912000
2013-01-30,14.1925,14.3,13.9175,14.0225,14.016391,6631600
2013-01-31,14.0,14.2175,13.8825,13.9325,13.926429,8476400
2013-02-01,14.215,14.485,14.045,14.39,14.38373,11919600
2013-02-04,14.1475,14.2825,13.65,13.6575,13.651549,11426000
2013-02-05,13.8275,14.385,13.7425,14.2575,14.251287,11670400
2013-02-06,14.1125,14.3125,13.9975,14.125,14.118846,10457200
2013-02-07,14.1675,14.2075,13.6975,14.16,14.153831,9107200
2013-02-08,14.3875,14.6825,14.355,14.59,14.583643,8496400
2013-02-11,14.6225,14.64,14.4625,14.585,14.578645,4627600
2013-02-12,14.56,14.635,14.385,14.415,14.40872,5397600
2013-02-13,14.545,14.74,14.445,14.5825,14.576147,7783600
2013-02-14,14.3825,14.63,14.3525,14.5525,14.546159,5708400
2013-02-15,14.5725,14.6675,14.315,14.4275,14.421213,4941600
2013-02-19,14.53,14.7575,14.5075,14.7425,14.736076,5304000
2013-02-20,14.74,14.75,14.07,14.07,14.063869,6831600
2013-02-21,13.9175,13.95,13.4625,13.6125,13.606569,11053600
2013-02-22,13.8475,14.0225,13.7,14.0125,14.006394,5515200
2013-02-25,14.2975,14.4375,13.4675,13.49,13.484122,10025200
2013-02-26,13.5725,13.7325,13.29,13.6525,13.646551,7019200
2013-02-27,13.67,14.3225,13.605,14.0675,14.061371,7128000
2013-02-28,14.0675,14.3825,14.005,14.015,14.008894,6813200
2013-03-01,13.8425,14.225,13.635,14.16,14.153831,5134000
2013-03-04,14.02,14.35,13.9675,14.3425,14.33625,6290400
2013-03-05,14.62,15.0375,14.605,14.9725,14.965977,9503600
2013-03-06,15.125,15.1375,14.815,14.8775,14.871017,8650800
2013-03-07,14.92,15.06,14.8425,15.0075,15.00096,4595200
2013-03-08,15.145,15.205,14.8675,15.025,15.018453,7071600
2013-03-11,14.9975,15.185,14.85,15.18,15.173386,5161600
2013-03-12,15.045,15.1425,14.795,14.995,14.988467,7421200
2013-03-13,15.05,15.1225,14.795,14.9475,14.940988,6701600
2013-03-14,15.1075,15.1925,15.0,15.1,15.093421,6430800
2013-03-15,15.125,15.16,14.8575,14.9575,14.950983,6662000
2013-03-18,14.5675,15.0475,14.4625,14.855,14.848527,8947600
2013-03-19,14.9975,15.0875,14.3875,14.795,14.788554,11979200
2013-03-20,15.0975,15.1875,14.89,15.0775,15.07093,6395200
2013-03-21,14.7,14.795,14.48,14.595,14.588642,8947600
2013-03-22,14.76,15.035,14.715,14.9975,14.990966,5948400
2013-03-25,15.145,15.24,14.6275,14.845,14.838532,9538800
2013-03-26,15.02,15.0925,14.9125,15.0725,15.065933,5159600
2013-03-27,14.7875,15.1725,14.7125,15.1525,15.145898,7991600
2013-03-28,15.1425,15.3,15.0375,15.24,15.233359,11112400
2013-04-01,15.2875,15.325,14.82,14.945,14.938488,10401200
2013-04-02,15.1425,15.435,15.1175,15.2825,15.275842,14074000
2013-04-03,15.315,15.375,14.7625,14.8775,14.871017,7383600
2013-04-04,14.8625,14.9925,14.645,14.885,14.878514,7914000
2013-04-05,14.1825,14.5775,14.0775,14.52,14.513675,14095200
2013-04-08,14.5325,14.7525,14.4025,14.7425,14.736076,9316800
2013-04-09,14.865,15.215,14.655,15.0325,15.02595,13859200
2013-04-10,15.19,15.98,15.1725,15.9125,15.905567,7602000
2013-04-11,15.805,16.0075,15.75,15.885,15.878079,6981600
2013-04-12,15.7825,15.8975,15.5025,15.8675,15.860586,9108000
2013-04-15,15.67,15.7625,14.875,14.9025,14.896007,8493600
2013-04-16,15.1975,15.565,15.09,15.525,15.518235,8071600
2013-04-17,15.1075,15.1175,14.3425,14.6175,14.611132,13150800
2013-04-18,14.74,14.74,13.815,13.985,13.978907,10569600
2013-04-19,14.0975,14.665,14.0175,14.565,14.558654,7625600
2013-04-22,14.725,15.175,14.5675,15.0125,15.00596,6712000
2013-04-23,15.2875,15.6075,15.045,15.455,15.448266,11373600
2013-04-24,15.335,15.595,15.2325,15.4175,15.410783,9340800
2013-04-25,15.5675,15.85,15.54,15.6675,15.660672,8021200
2013-04-26,15.57,15.665,15.3325,15.535,15.528231,3828400
2013-04-29,15.6675,16.1325,15.6675,15.9475,15.940552,5712400
2013-04-30,16.02,16.3125,15.8375,16.297501,16.2904,5162400
2013-05-01,16.297501,16.389999,15.98,16.09,16.082991,5362000
2013-05-02,16.1525,16.785,16.115,16.672501,16.665237,4063200
2013-05-03,17.165001,17.422501,17.137501,17.254999,17.247482,5583200
2013-05-06,17.355,17.5525,17.317499,17.477501,17.469885,4042000
2013-05-07,17.559999,17.5975,17.254999,17.434999,17.427402,4344800
2013-05-08,17.3925,17.735001,17.334999,17.7075,17.699785,3554400
2013-05-09,17.577499,17.975,17.5175,17.645,17.637312,4621600
2013-05-10,17.7225,17.9625,17.6425,17.945,17.93718,5292800
2013-05-13,17.8575,18.135,17.799999,18.014999,18.007151,5553600
2013-05-14,18.012501,18.4475,18.0075,18.280001,18.272036,5580000
2013-05-15,18.1975,18.4475,18.047501,18.415001,18.406977,5473600
2013-05-16,18.452499,18.717501,18.305,18.3475,18.339504,6475200
2013-05-17,18.610001,18.885,18.442499,18.865,18.856779,6250000
2013-05-20,18.717501,18.9625,18.555,18.780001,18.77182,6306800
2013-05-21,18.7675,19.045,18.557501,18.85,18.841787,6704800
2013-05-22,18.91,19.355,18.057501,18.389999,18.381987,13207600
2013-05-23,17.862499,18.389999,17.75,18.190001,18.182076,6072400
2013-05-24,17.85,18.192499,17.700001,18.18,18.172079,2822800
2013-05-28,18.815001,19.025,18.375,18.555,18.546917,6742400
2013-05-29,18.325001,18.475,17.9625,18.275,18.267038,6651600
2013-05-30,18.280001,18.815001,18.280001,18.5725,18.564409,3588400
2013-05-31,18.342501,18.772499,18.004999,18.0425,18.034637,5138800
2013-06-03,18.0825,18.157499,17.450001,18.147499,18.139593,9276400
2013-06-04,18.25,18.475,17.645,17.875,17.867212,5773200
2013-06-05,17.6875,17.889999,17.129999,17.190001,17.18251,7940000
2013-06-06,17.237499,17.415001,16.75,17.4,17.392418,7956000
2013-06-07,17.6525,18.182501,17.5,18.127501,18.119604,9712000
2013-06-10,18.2425,18.395,18.0375,18.135,18.127098,5638800
2013-06-11,17.5975,18.092501,17.4275,17.610001,17.602327,9254400
2013-06-12,17.932501,17.934999,16.9175,17.0,16.992594,9312000
2013-06-13,16.924999,17.7425,16.7875,17.610001,17.602327,6320800
2013-06-14,17.635,17.695,17.209999,17.299999,17.292461,5180800
2013-06-17,17.700001,18.0875,17.5175,17.780001,17.772253,6618800
2013-06-18,17.860001,18.327499,17.852501,18.200001,18.19207,4225200
2013-06-19,18.227501,18.2925,17.555,17.627501,17.61982,7321200
2013-06-20,17.0075,17.1875,16.190001,16.327499,16.320385,10052400
2013-06-21,16.34,16.4825,15.6925,16.0975,16.090487,9874400
2013-06-24,15.7075,15.9875,15.215,15.6,15.593203,9214000
2013-06-25,16.059999,16.145,15.6825,15.9325,15.925558,5517600
2013-06-26,16.360001,16.465,16.195,16.3675,16.360369,4994400
2013-06-27,16.622499,16.889999,16.549999,16.549999,16.542786,4736800
2013-06-28,16.42,16.9475,16.315001,16.594999,16.587767,6503200
2013-07-01,16.997499,17.362499,16.907499,16.950001,16.942616,4328800
2013-07-02,16.940001,17.285,16.709999,16.9575,16.950111,5182400
2013-07-03,16.795,17.4175,16.752501,17.1875,17.180012,2240400
2013-07-05,17.469999,17.5875,17.065001,17.567499,17.559843,4768400
2013-07-08,17.844999,17.865,17.4375,17.625,17.617319,3678400
2013-07-09,17.8675,18.059999,17.6325,17.9475,17.93968,3513200
2013-07-10,17.8825,18.334999,17.8825,18.25,18.242048,4202800
2013-07-11,18.8325,19.387501,18.805,19.387501,19.379053,6376000
2013-07-12,19.3925,19.6325,19.2325,19.59,19.581465,3479600
2013-07-15,19.6525,19.764999,19.4925,19.7425,19.733896,3817600
2013-07-16,19.7775,19.825001,19.504999,19.665001,19.656431,3550800
2013-07-17,19.8325,19.932501,19.637501,19.805,19.796371,3296000
2013-07-18,19.795,19.940001,19.5625,19.66,19.651436,4214000
2013-07-19,19.15,19.157499,18.8675,19.0625,19.054195,4524800
2013-07-22,19.264999,19.3375,19.032499,19.200001,19.191635,3577200
2013-07-23,19.3125,19.3125,18.7425,18.772499,18.764318,3601200
2013-07-24,19.33,19.352501,18.834999,18.950001,18.941746,4406000
2013-07-25,19.23,19.3825,18.93,19.2925,19.284094,3379600
2013-07-26,19.084999,19.627501,19.0,19.612499,19.603954,3235600
2013-07-29,19.512501,19.754999,19.355,19.522499,19.513994,3014400
2013-07-30,19.737499,20.07,19.610001,19.8125,19.803867,5040000
2013-07-31,19.9375,20.2675,19.82,19.9375,19.928812,4590800
2013-08-01,20.342501,20.625,20.2775,20.545,20.536047,3233200
2013-08-02,20.559999,20.895,20.415001,20.887501,20.878399,4046000
2013-08-05,20.815001,20.9725,20.735001,20.932501,20.92338,3310000
2013-08-06,20.84,20.9,20.299999,20.559999,20.551043,3909200
2013-08-07,20.3675,20.545,19.9925,20.442499,20.433592,5024400
2013-08-08,20.782499,20.877501,20.34,20.715,20.705973,5441600
2013-08-09,20.6525,20.852501,20.3125,20.4925,20.483572,4105600
2013-08-12,20.247499,20.735001,20.245001,20.620001,20.611017,2867600
2013-08-13,20.705,21.115,20.2675,20.9625,20.953365,6436800
2013-08-14,20.950001,21.040001,20.65,20.73,20.720968,3932000
2013-08-15,20.047501,20.0525,19.5175,19.690001,19.681421,5536800
2013-08-16,19.695,19.955,19.555,19.620001,19.611452,2924000
2013-08-19,19.690001,20.155001,19.540001,19.5425,19.533985,3754800
2013-08-20,19.6775,20.08,19.615,19.809999,19.801367,3698000
2013-08-21,19.637501,20.127501,19.397499,19.612499,19.603954,6653600
2013-08-22,19.842501,20.215,19.825001,20.172501,20.163712,2969200
2013-08-23,20.6175,20.655001,20.385,20.5975,20.588528,3188000
2013-08-26,20.625,21.075001,20.485001,20.615,20.606018,3121600
2013-08-27,19.887501,20.1775,19.2125,19.317499,19.309084,8338800
2013-08-28,19.305,19.815001,19.282499,19.567499,19.558973,4251600
2013-08-29,19.559999,20.27,19.477501,19.9725,19.963797,5394400
2013-08-30,20.030001,20.0425,19.387501,19.6,19.591461,5083200
2013-09-03,20.075001,20.342501,19.672501,19.922501,19.91382,3570800
2013-09-04,20.112499,20.6525,19.9625,20.5725,20.563538,3461600
2013-09-05,20.602501,20.8375,20.577499,20.6625,20.653498,2018800
2013-09-06,20.865,21.059999,20.0425,20.737499,20.728462,5088400
2013-09-09,20.9825,21.567499,20.9825,21.467501,21.458147,3928400
2013-09-10,21.844999,21.870001,21.5525,21.7925,21.783005,6330400
2013-09-11,21.362499,21.692499,21.264999,21.682501,21.673054,4421600
2013-09-12,21.672501,21.8125,21.4825,21.584999,21.575594,2788400
2013-09-13,21.690001,21.727501,21.307501,21.655001,21.645565,3369200
2013-09-16,22.1875,22.195,21.33,21.4725,21.463144,5515600
2013-09-17,21.594999,21.98,21.594999,21.9025,21.892958,2789200
2013-09-18,21.995001,22.817499,21.8675,22.7075,22.697605,5312800
2013-09-19,22.887501,23.012501,22.737499,22.8475,22.837545,2975200
2013-09-20,23.022499,23.08,22.5725,22.5975,22.587654,4506400
2013-09-23,22.915001,22.969999,22.15,22.469999,22.460211,5620400
2013-09-24,22.625,22.8325,22.25,22.475,22.465208,3416800
2013-09-25,22.5075,22.612499,22.1075,22.262501,22.2528,4527600
2013-09-26,22.525,22.9125,22.485001,22.772499,22.762579,3709200
2013-09-27,22.395,22.790001,22.2675,22.665001,22.655125,3050000
2013-09-30,21.969999,22.674999,21.747499,22.522499,22.512686,5137200
2013-10-01,22.512501,23.227501,22.49,23.1975,23.187391,3662000
2013-10-02,22.702499,23.26,22.657499,23.155001,23.144913,3596400
2013-10-03,23.0725,23.215,21.9825,22.35,22.340261,6732400
2013-10-04,22.3375,23.0175,22.299999,22.924999,22.91501,3838000
2013-10-07,22.342501,22.885,22.3025,22.3575,22.347757,4139200
2013-10-08,22.35,22.405001,21.0425,21.092501,21.083311,9782400
2013-10-09,21.2075,21.237499,20.3475,20.860001,20.850912,9102000
2013-10-10,21.5275,22.3225,21.514999,22.184999,22.175333,6030000
2013-10-11,22.0175,22.75,22.0075,22.684999,22.675114,5422800
2013-10-14,22.282499,23.174999,22.225,23.155001,23.144913,5873200
2013-10-15,23.110001,23.4625,22.825001,22.907499,22.89752,6753200
2013-10-16,23.215,23.725,23.1775,23.690001,23.679678,5387600
2013-10-17,23.352501,24.1175,23.3125,24.0725,24.062012,6932000
2013-10-18,24.7425,25.290001,24.547501,25.262501,25.251493,5629600
2013-10-21,25.407499,25.6175,25.190001,25.407499,25.396429,4140400
2013-10-22,25.6875,25.955,25.0625,25.495001,25.483892,6569200
2013-10-23,25.165001,25.307501,24.709999,25.084999,25.07407,6716000
2013-10-24,25.102501,25.559999,25.004999,25.397499,25.386433,4522800
2013-10-25,26.125,26.2875,25.5825,25.905001,25.893715,5852800
2013-10-28,25.942499,26.0725,25.6175,25.9575,25.94619,3468800
2013-10-29,26.2075,26.285,25.75,26.0825,26.071135,3504400
2013-10-30,26.365,26.48,25.6525,26.0,25.988672,8277600
2013-10-31,25.825001,26.309999,25.549999,25.8325,25.821243,5907600
2013-11-01,26.057501,26.174999,25.469999,25.82,25.808748,6797200
2013-11-04,26.1,26.1,25.684999,25.945,25.933695,3818400
2013-11-05,25.6525,26.225,25.4375,26.055,26.04365,5505200
2013-11-06,26.3575,26.389999,25.775,26.01,25.998669,6829600
2013-11-07,26.025,26.137501,24.4925,24.567499,24.556797,9705600
2013-11-08,24.825001,25.5625,24.6175,25.5375,25.526375,4920000
2013-11-11,25.377501,25.635,25.17,25.415001,25.403927,2645600
2013-11-12,25.192499,25.6525,25.15,25.540001,25.528873,4532400
2013-11-13,25.055,26.4625,25.0375,26.455,26.443474,5269600
2013-11-14,26.2425,26.764999,26.0975,26.66,26.648384,4950800
2013-11-15,26.75,26.870001,26.540001,26.844999,26.833303,3716800
2013-11-18,26.83,27.0075,25.932501,26.102501,26.091125,5993600
2013-11-19,26.032499,26.4,25.725,25.844999,25.833738,4258000
2013-11-20,26.07,26.3475,25.4375,25.665001,25.653818,5244400
2013-11-21,25.967501,26.5075,25.92,26.450001,26.438477,3608000
2013-11-22,26.59,26.8925,26.5175,26.8675,26.855795,3625600
2013-11-25,27.135,27.245001,26.860001,27.045,27.033216,3857600
2013-11-26,27.094999,27.682501,26.9,27.4925,27.480522,4446400
2013-11-27,27.6525,28.077499,27.5825,28.0425,28.030281,5745600
2013-11-29,28.379999,28.67,28.309999,28.502501,28.490084,3817600
2013-12-02,28.665001,28.7875,28.190001,28.325001,28.312658,6914000
2013-12-03,28.247499,28.465,27.915001,28.2425,28.230194,5606000
2013-12-04,27.887501,28.594999,27.612499,28.315001,28.302662,5583200
2013-12-05,28.407499,28.477501,27.99,28.227501,28.215202,5270000
2013-12-06,28.907499,28.997499,28.41,28.809999,28.797447,5941200
2013-12-09,29.15,29.35,29.0175,29.155001,29.1423,4692000
2013-12-10,29.0075,29.2675,28.940001,29.102501,29.089819,3875200
2013-12-11,29.084999,29.2225,27.865,28.014999,28.002792,6186000
2013-12-12,28.025,28.219999,27.700001,27.7875,27.775393,4472800
2013-12-13,28.155001,28.1975,27.51,27.655001,27.642952,3383600
2013-12-16,28.055,28.59,28.0075,28.129999,28.117743,3123600
2013-12-17,28.129999,28.309999,27.7875,27.952499,27.940319,3040000
2013-12-18,28.025,28.987499,26.8125,28.9175,28.9049,6733200
2013-12-19,28.7575,28.7775,28.290001,28.657499,28.645014,4882400
2013-12-20,28.799999,29.725,28.775,29.52,29.507137,4739600
2013-12-23,30.252501,30.475,30.004999,30.475,30.461721,4687600
2013-12-24,30.477501,30.567499,30.33,30.5175,30.504204,1583600
2013-12-26,30.6625,30.885,30.502501,30.815001,30.801577,2325600
2013-12-27,30.92,30.975,30.469999,30.59,30.576672,3080800
2013-12-30,30.43,30.5625,30.1875,30.43,30.416742,2211600
2013-12-31,30.6075,31.0275,30.575001,31.0275,31.013981,2674000
2014-01-02,30.602501,30.625,30.035,30.3025,30.289295,4124000
2014-01-03,30.297501,30.3825,29.625,29.6425,29.629585,4064400
2014-01-06,29.6675,29.76,28.985001,29.327499,29.31472,5246800
2014-01-07,29.7075,30.25,29.557501,30.0875,30.07439,3846400
2014-01-08,30.1325,30.567499,29.940001,30.3125,30.299292,3886000
2014-01-09,30.6325,30.665001,29.705,30.0,29.986929,4398400
2014-01-10,30.245001,30.4025,29.57,30.299999,30.286798,4997600
2014-01-13,30.1775,30.49,28.612499,28.952499,28.939884,7212800
2014-01-14,29.2575,30.67,29.25,30.610001,30.596663,5753200
2014-01-15,30.9725,31.540001,30.9,31.325001,31.311352,5022000
2014-01-16,31.282499,31.5075,31.127501,31.389999,31.376324,2938000
2014-01-17,31.092501,31.35,30.612499,30.8325,30.819067,3519200
2014-01-21,31.42,31.575001,30.754999,31.522499,31.508766,3667600
2014-01-22,31.7675,32.0,31.5,31.815001,31.801138,3268000
2014-01-23,31.485001,31.5,30.799999,31.432501,31.418806,5377200
2014-01-24,30.965,31.129999,29.565001,29.57,29.557116,5902000
2014-01-27,29.605,29.745001,28.1,28.709999,28.697491,7405400
2014-01-28,28.264999,28.775,28.15,28.700001,28.687494,4562400
2014-01-29,27.940001,28.565001,27.59,27.795,27.78289,5687400
2014-01-30,28.795,29.584999,28.695,29.26,29.24725,4851600
2014-01-31,28.309999,29.475,28.23,29.055,29.042341,3522200
2014-02-03,28.895,29.309999,26.834999,27.129999,27.118179,7663600
2014-02-04,27.465,27.965,27.225,27.66,27.647947,3778000
2014-02-05,27.375,27.725,26.5,27.405001,27.393061,4521400
2014-02-06,27.684999,28.575001,27.639999,28.455,28.442602,3082400
2014-02-07,28.955,30.055,28.709999,29.965,29.951944,4644000
2014-02-10,29.98,30.555,29.915001,30.514999,30.501703,3470200
2014-02-11,30.690001,31.735001,30.615,31.559999,31.546247,4896000
2014-02-12,31.75,31.950001,31.459999,31.709999,31.696182,4518800
2014-02-13,31.030001,32.525002,31.02,32.525002,32.510834,4437800
2014-02-14,32.48,32.860001,32.134998,32.619999,32.605785,3953200
2014-02-18,32.785,33.305,32.560001,33.130001,33.115566,2887200
2014-02-19,32.935001,33.154999,32.23,32.404999,32.390881,5688800
2014-02-20,32.48,33.07,32.09,32.875,32.860672,4276800
2014-02-21,33.185001,33.334999,32.639999,32.705002,32.690754,3499000
2014-02-24,32.904999,33.720001,32.799999,33.279999,33.265499,4142600
2014-02-25,33.415001,33.610001,32.845001,33.16,33.145554,3874400
2014-02-26,33.450001,33.724998,32.68,33.049999,33.035603,3455400
2014-02-27,33.084999,33.805,32.93,33.700001,33.685318,3665200
2014-02-28,33.705002,34.290001,32.715,33.529999,33.515388,5696600
2014-03-03,32.619999,33.099998,31.965,32.794998,32.780708,6606600
2014-03-04,33.904999,34.279999,33.830002,34.115002,34.100136,4541400
2014-03-05,34.275002,34.555,34.049999,34.395,34.380016,3211000
2014-03-06,34.599998,34.689999,33.915001,34.264999,34.250072,3866800
2014-03-07,34.634998,34.705002,33.27,33.775002,33.760288,5521600
2014-03-10,33.720001,33.915001,33.209999,33.845001,33.830254,3149200
2014-03-11,34.115002,34.360001,33.130001,33.424999,33.410435,4990600
2014-03-12,32.985001,33.849998,32.599998,33.799999,33.785271,4567200
